data
2004,Jacob,Young,P,TA&M,2,2,100.0,122,61.0,71,1,0,0,777.4
2004,Reggie,Robertson,QB,CAL,6,9,66.7,121,13.4,58,1,0,0,216.3
2004,Desmond,Robinson,QB,ECU,14,37,37.8,118,3.2,19,0,4,6,43.0
2004,Marcus,Stone,TE,NCST,16,30,53.3,118,3.9,21,0,1,5,79.7
2004,Damion,Carter,WR,USM,14,34,41.2,115,3.4,38,3,1,3,92.8
2004,Graham,Gochneaur,QB,MRSH,14,25,56.0,112,4.5,22,1,1,2,98.8
2004,Kyle,Kummer,QB,TCU,9,16,56.3,112,7.0,26,1,2,2,110.7
2004,Datwan,Hemingway,QB,BUFF,8,19,42.1,110,5.8,38,1,0,6,108.1
2004,Curt,Dukes,QB,DUKE,6,17,35.3,108,6.4,35,1,1,1,96.3
2004,Terrell,Williams,RB,CAL,2,2,100.0,107,53.5,79,1,0,0,714.4
2004,Charles,Hales,QB,WVU,5,13,38.5,107,8.2,49,1,2,1,102.2
2004,Derrick,Crudup,QB,MIAMI,7,13,53.8,102,7.8,39,0,0,1,119.8
2004,Matt,Flynn,QB,LSU,4,10,40.0,99,9.9,67,1,0,1,156.2
2004,Beau,Pierce,QB,SJSU,8,15,53.3,98,6.5,38,0,0,0,108.2
2004,Cody,Hodges,QB,TTU,5,9,55.6,54,6.0,30,2,0,0,179.3
2004,Jason,Samples,WR,TROY,2,5,40.0,54,10.8,27,1,0,0,196.7
2004,Nate,Morton,WR,WAKE,1,1,100.0,53,53.0,53,1,0,1,875.2
2004,CJ,Fayton,?,TENN,1,1,100.0,53,53.0,53,0,0,0,545.2
2004,Reggie,Bush,RB,USC,1,1,100.0,52,52.0,52,1,0,0,866.8
2004,Clayton,Richard,QB,MICH,8,15,53.3,52,3.5,18,0,0,0,82.5
2004,Kenneth,Buckley,WR,NMSU,2,2,100.0,52,26.0,34,1,0,0,483.4
2004,Chris,Ganter,QB,PSU,8,27,29.6,52,1.9,14,0,1,3,38.4
2004,Deon,Adams,WR,DUKE,2,2,100.0,51,25.5,31,0,0,0,314.2
2004,Ikey,Chuku,WR,TEM,1,1,100.0,51,51.0,51,0,0,0,528.4
2004,Tres,Moses,WR,RUTG,1,1,100.0,49,49.0,49,0,0,0,511.6
2004,Fano,Tagovailoa,QB,UTAH,2,2,100.0,49,24.5,45,0,0,0,305.8
2004,Michael,Bush,RB,LOU,1,2,50.0,48,24.0,48,1,0,0,416.6
2004,Ramonce,Taylor,RB,TEX,1,1,100.0,48,48.0,48,0,0,0,503.2
2004,Maurice,Jones-Drew,RB,UCLA,1,1,100.0,47,47.0,47,0,0,0,494.8
2004,Casey,Gillin,QB,BALL,3,3,100.0,47,15.7,16,0,0,0,231.6
2004,Chris,Rix,QB,FSU,76,149,51.0,865,5.8,50,3,7,8,97.0
2004,Kris,Heavner,QB,ARIZ,84,143,58.7,837,5.9,47,4,4,10,111.5
2004,Brian,Brohm,QB,LOU,66,98,67.3,819,8.4,74,6,2,11,153.7
2004,Kurt,Nantkes,QB,UNLV,62,128,48.4,800,6.3,46,4,7,12,100.3
2004,Aaron,Leak,QB,TROY,54,118,45.8,756,6.4,38,6,7,12,104.5
2004,Brandon,Kirsch,QB,PUR,58,94,61.7,711,7.6,61,7,3,9,143.4
2004,Richard,Irvin,QB,HARV,59,106,55.7,694,6.5,45,7,4,11,124.9
2004,Brad,Bower,QB,OHIO,57,100,57.0,658,6.6,56,4,3,10,119.5
2004,Damon,Dowdell,QB,MSU,66,114,57.9,657,5.8,54,4,6,3,107.4
2004,P.J.,Piskorik,QB,BUFF,61,133,45.9,616,4.6,61,2,8,9,77.7
2004,Jerad,Romo,QB,SMU,48,85,56.5,599,7.0,49,4,2,8,126.5
2004,Austen,Everson,QB,OHIO,37,83,44.6,588,7.1,89,4,5,16,107.9
2004,D.T.,McDowell,QB,TROY,42,104,40.4,585,5.6,45,5,4,19,95.8
2004,Ben,Mauk,QB,CIN,49,94,52.1,572,6.1,85,2,3,8,103.9
2004,Syvelle,Newton,WR,SC,70,131,53.4,1093,8.3,73,6,6,16,129.5
2004,Jon,Beutjer,QB,ILL,107,188,56.9,1082,5.8,52,8,4,6,115.0
2004,Tye,Gunn,QB,TCU,71,131,54.2,1065,8.1,82,9,3,10,140.6
2004,JaMarcus,Russell,QB,LSU,73,144,50.7,1053,7.3,42,9,4,13,127.2
2004,Shane,Steichen,QB,UNLV,92,187,49.2,1011,5.4,47,7,10,11,96.3
2004,Blayne,Baggett,QB,INST,83,132,62.9,993,7.5,63,9,5,9,141.0
2004,Spencer,Pennington,QB,ALA,82,152,53.9,974,6.4,48,4,8,12,105.9
2004,Cory,Randolph,QB,WAKE,78,147,53.1,972,6.6,63,3,4,16,109.9
2004,Phil,Horvath,QB,NIU,72,123,58.5,954,7.8,45,6,7,2,128.4
2004,Rick,Clausen,QB,TENN,81,136,59.6,949,7.0,57,8,5,2,130.2
2004,Troy,Smith,QB,OSU,68,122,55.7,896,7.3,68,8,3,10,134.1
2004,Dondrial,Pinkins,QB,SC,68,108,63.0,880,8.1,65,4,5,3,134.4
2004,Taylor,Stubblefield,WR,PUR,1,1,100.0,16,16.0,16,0,0,0,234.4
2004,George,Murray,WR,CIN,4,15,26.7,15,1.0,7,0,1,3,21.7
2004,Joe,Merritt,WR,ULM,1,1,100.0,15,15.0,15,0,0,0,226.0
2004,Lamar,Ferguson,RB,SJSU,1,1,100.0,13,13.0,13,1,0,0,539.2
2004,P.J.,Daniels,RB,GT,1,1,100.0,13,13.0,13,1,0,0,539.2
2004,Michael,Franklin,RB,SDSU,1,2,50.0,12,6.0,12,1,0,0,265.4
2004,Beau,Davis,QB,NEB,1,8,12.5,12,1.5,12,0,4,0,-74.9
2004,Ryan,Mitch,QB,MD,1,1,100.0,12,12.0,12,0,0,0,200.8
2004,Matt,Payne,PK,BYU,1,2,50.0,12,6.0,12,1,0,0,265.4
2004,Jabari,Arthur,WR,AKR,3,6,50.0,12,2.0,6,0,0,2,66.8
2004,Ivan,Harrison,RB,WYO,1,2,50.0,12,6.0,12,1,0,0,265.4
2004,Carl,Bonnell,QB,WASH,20,54,37.0,228,4.2,45,0,4,3,57.7
2004,Matt,Berry,QB,BYU,17,28,60.7,228,8.1,42,1,1,5,133.8
