data
2004,Terry,Richardson,WR,ASU,45,679,15.1,65,6
2004,Phil,Goodman,WR,TEM,47,677,14.4,54,5
2004,Steve,Odom,WR,TOL,53,675,12.7,51,5
2004,Tavares,Gideon,WR,MEM,54,665,12.3,38,11
2004,Chris,Bush,WR,TULN,37,665,18.0,59,7
2004,Matt,Knueven,WR,BUFF,29,415,14.3,61,1
2004,Chase,Lyman,WR,CAL,14,414,29.6,79,5
2004,Joel,Hazard,WR,BC,34,413,12.1,32,5
2004,Travis,LaTendresse,WR,UTAH,27,411,15.2,45,2
2004,Dallas,Baker,WR,FLA,26,410,15.8,41,5
2004,Jarwarski,Pollock,WR,UNC,45,408,9.1,38,2
2004,Craig,Chambers,WR,MONT,19,408,21.5,77,2
2004,Jermaine,Moreira,WR,KSU,39,406,10.4,29,4
2004,Matt,Trannon,WR,MSU,36,405,11.3,57,2
2004,Terrence,Whitehead,RB,ORE,44,405,9.2,51,2
2004,Marcedes,Lewis,TE,UCLA,32,402,12.6,29,7
2004,Josh,Williams,WR,M-OH,21,402,19.1,79,3
2004,Alvin,Pearman,RB,UVA,29,402,13.9,45,1
2004,Ashton,Aikens,WR,NW,32,401,12.5,49,0
2004,Dan,Murray,TE,CONN,28,396,14.1,61,5
2004,Montiese,Culton,WR,TLSA,21,393,18.7,65,3
2004,Paul,Dombrowski,QB,NMSU,28,392,14.0,51,4
2004,Thomson,Omboga,WR,MIZ,39,392,10.1,25,0
2004,Jerome,Stegall,WR,ARST,25,392,15.7,59,3
2004,Nate,Morton,WR,WAKE,26,391,15.0,63,1
2004,Chris,Jordan,WR,WSU,20,356,17.8,51,1
2004,Michael,McGrew,WR,UVA,30,355,11.8,47,2
2004,Derrele,Mitchell,WR,UNC,21,354,16.9,51,3
2004,Chris,Holmes,TE,TOL,36,352,9.8,22,0
2004,Noah,Herron,RB,NW,36,351,9.8,35,1
2004,Sinorice,Moss,WR,MIAMI,20,351,17.6,63,3
2004,Bill,Flowers,WR,MISS,29,349,12.0,64,2
2004,Jeremy,Trimble,WR,ARMY,20,349,17.5,55,2
2004,Lance,Leggett,WR,MIAMI,17,349,20.5,57,4
2004,Ron,Monteilh,WR,COLO,32,348,10.9,64,1
2004,Richard,Washington,WR,NCST,29,348,12.0,38,2
2004,Bo,Scaife,TE,TEX,26,348,13.4,30,2
2004,Tyrone,Prothro,WR,ALA,25,347,13.9,35,1
2004,Cory,Boyd,RB,SC,35,347,9.9,54,1
2004,Josh,Morgan,WR,VT,15,346,23.1,80,3
2004,Tyrone,Walker,WR,WMU,33,346,10.5,39,2
2004,Brandon,Jones,WR,OKLA,27,345,12.8,69,3
2004,Chris,Marrow,WR,UTEP,32,345,10.8,39,2
2004,John,Broussard,WR,SJSU,20,343,17.2,67,1
2004,Raymond,Hicks,WR,USU,39,342,8.8,42,1
2004,Lyonel,Anderson,TE,KU,33,328,9.9,32,3
2004,Lamart,Barrett,WR,NCST,24,326,13.6,43,0
2004,Tramain,Hall,WR,NCST,28,324,11.6,58,3
2004,Scott,Chandler,TE,IOWA,24,324,13.5,46,2
2004,Jomar,Wright,WR,DUKE,18,323,17.9,35,1
2004,Matt,Miller,WR,ASU,13,321,24.7,65,3
2004,Cody,McCarty,TE,TCU,17,321,18.9,35,2
2004,Michael,DePriest,WR,TCU,19,320,16.8,82,1
2004,R.J.,Corbin,WR,M-OH,26,319,12.3,35,1
2004,Quentily,Harmon,WR,TCU,20,319,16.0,37,3
2004,Ronnie,Elliott,WR,DUKE,28,318,11.4,33,1
2004,James,Hawkins,WR,BGSU,25,318,12.7,38,2
2004,Eric,Knott,TE,MSU,19,318,16.7,54,5
2004,Michael,Bumpus,WR,WSU,35,318,9.1,25,1
2004,James,Jones,WR,SJSU,25,317,12.7,67,1
2004,Victor,Sesay,TE,MIZ,31,314,10.1,40,2
