2004,LaMarr Woodley,LB,ND,21,48,69,4,-40,0,0,0,0,0,1,0,0
2004,Donte Whitner,S,OSU,25,44,69,1,-11,0,1,24,24,0,0,0,0
2004,Rob Stover,S,OHIO,14,55,69,2,-15,0,1,0,0,0,0,0,0
2004,Tez Morris,DB,PITT,48,37,85,0,0,0,0,0,0,0,0,0,0
2004,Jaxson Appel,DB,ISU,40,45,85,0,0,0,0,0,0,0,1,0,0
2004,Diontre Earl,LB,AKR,45,40,85,1,-7,0,1,11,11,0,1,0,0
2004,Khayyam Burns,S,ARST,32,53,85,0,0,0,0,0,0,0,0,0,0
2004,Mike Giorgianni,LB,WMU,60,25,85,1,-3,0,1,33,33,1,0,0,0
2004,Ernest Shazor,S,MICH,26,58,84,0,0,0,2,92,88,1,2,0,0
2004,Nick Speegle,LB,WYO,44,40,84,2,-17,0,0,0,0,0,0,0,0
2004,Anthony Smith,S,PITT,39,45,84,0,0,0,3,62,32,1,0,0,0
2004,John Busing,LB,M-OH,30,54,84,1,-13,0,1,10,10,0,1,0,0
2004,Anthony Schlegel,LB,OSU,44,40,84,3,-21,0,0,0,0,0,0,0,0
2004,David Mahoney,LB,NAVY,46,38,84,5,-45,0,1,18,18,1,1,0,0
2004,Nick Roach,LB,NW,55,28,83,4,-24,0,0,0,0,0,1,0,0
2004,Markeith Knowlton,DB,UNT,22,61,83,1,-9,0,4,40,18,0,1,0,0
2004,Dhyan Tarver,DB,ARMY,26,57,83,0,0,0,0,0,0,0,2,0,0
2004,Ryan Claridge,LB,UNLV,48,35,83,9,-60,0,0,0,0,0,0,0,0
2004,Khalid Naziruddin,DB,TTU,30,53,83,1,-4,0,0,0,0,0,0,0,0
2004,Nigel Eldridge,LB,UAB,39,43,82,0,0,0,1,0,0,0,0,0,0
2004,Giuseppe Aguanno,LB,DUKE,50,32,82,2,-6,0,0,0,0,0,1,0,0
2004,Terna Nande,LB,M-OH,26,56,82,3,-18,0,0,0,0,0,2,0,0
2004,Quinton McCrary,OL,MEM,48,34,82,5,-44,0,0,0,0,0,0,0,0
2004,Scott White,LB,WASH,40,42,82,5,-30,0,1,3,3,0,0,0,0
2004,Tyjuan Hagler,LB,CIN,32,50,82,1,-7,0,0,0,0,0,0,0,0
2004,Mike Smith,LB,TTU,37,45,82,1,-3,0,0,0,0,0,0,0,0
2004,John Wendling,S,AFA,32,50,82,0,0,0,3,7,7,0,0,0,0
2004,Jamar Williams,LB,ASU,35,46,81,2,-7,0,3,69,31,0,1,0,0
2004,Dawan Landry,EAST,36,45,81,3,-28,0,1,0,0,0,1,0,0
2004,Thomas Davis,S,UGA,26,55,81,2,-12,0,1,0,0,0,2,0,0
2004,Lawrence Pinson,LB,OKST,33,36,69,1,-11,0,0,0,0,0,0,0,0
2004,Brandon Lohr,DE,TLSA,28,41,69,0,0,0,0,0,0,0,1,0,0
2004,John Syptak,DL,RICE,38,31,69,7,-60,0,0,0,0,0,1,0,0
2004,Byron Jones,DB,TA&M,30,39,69,4,-50,0,1,6,6,0,0,0,0
2004,Chase Blackburn,DL,AKR,31,38,69,3,-32,0,0,0,0,0,0,0,0
2004,Steven Bednarik,LB,EMU,48,21,69,0,-1,0,2,27,22,0,0,0,0
2004,Eric Wilson,S,SJSU,33,35,68,1,-7,0,0,0,0,0,0,0,0
2004,Steve Paris,DB,COLO,25,43,68,0,0,0,1,24,24,0,0,0,0
2004,Shukree Shabazz,CB,NMSU,30,38,68,0,0,0,2,0,0,0,1,0,0
2004,James Wyche,DE,FSU,31,37,68,5,-37,0,0,0,0,0,0,0,0
2004,Anthony Waters,LB,CLEM,44,24,68,1,-4,0,0,0,0,0,1,0,0
2004,Jonte' Buhl,DB,TEX,25,43,68,1,-16,0,2,28,23,0,1,0,0
2004,Antwain Spann,DB,ULL,32,36,68,0,0,0,4,89,31,1,0,0,0
2004,Jay Rohr,LB,AKR,33,35,68,5,-38,0,1,12,12,0,0,0,0
2004,Chevin Pace,CB,WMU,38,30,68,1,-1,0,0,0,0,0,1,0,0
2004,Kevin Kane,LB,KU,39,29,68,2,-12,0,2,45,27,0,2,0,0
2004,Tavares Gooden,LB,MIAMI,40,28,68,1,-2,0,0,0,0,0,0,0,0
2004,Robby Farmer,LB,TROY,43,25,68,2,-10,0,2,29,29,1,0,0,0
2004,Derrick Ansley,DB,TROY,44,24,68,0,0,0,5,69,27,1,1,0,0
2004,Vickiel Vaughn,S,ARK,39,28,67,0,0,0,2,92,52,1,1,0,0
2004,Matt Grootegoed,LB,USC,26,41,67,3,-23,0,5,107,57,0,1,0,0
2004,Bryan Heinz,S,NW,36,31,67,0,0,0,1,0,0,0,0,0,0
2004,Terrance Campbell,S,MINN,20,47,67,1,-8,0,1,0,0,0,0,0,0
2004,Keith Ellison,LB,ORST,41,26,67,4,-23,0,1,0,0,0,2,0,0
2004,Andrew Guman,S,PSU,24,43,67,1,-8,0,0,0,0,0,0,0,0
2004,Willie Andrews,S,BAY,24,43,67,3,-20,0,0,0,0,0,1,0,0
2004,Dionte' Wilson,LB,MRSH,43,24,67,0,0,0,0,0,0,0,0,0,0
2004,Mike Lorello,DB,WVU,16,51,67,2,-9,0,2,46,25,1,0,0,0
2004,Bobby Giannini,S,WYO,36,31,67,1,-11,0,1,4,4,0,0,0,0
2004,Trent Cole,DE,ECU,26,41,67,8,-66,0,0,0,0,0,1,0,0
2004,Jeremy Hamilton,LB,LT,33,34,67,4,-29,0,1,24,24,0,1,0,0
2004,Anthony Reddick,CB,MIAMI,29,38,67,1,-6,0,1,0,0,0,1,0,0
2004,Joe Sturdivant,CB,SMU,35,32,67,0,0,0,0,0,0,0,0,0,0
2004,Keon Jackson,S,TOL,33,34,67,3,-23,0,3,31,31,1,1,0,0
2004,Lorenzo Sims,CB,COLO,16,50,66,1,-10,0,5,53,34,0,1,0,0
2004,Kareen Taylor,S,UNC,32,34,66,0,0,0,1,64,64,1,0,0,0
2004,Chip Cox,S,OHIO,24,42,66,1,-6,0,1,-1,0,0,0,0,0
2004,Vernon Grant,S,OKST,15,51,66,0,0,0,2,3,3,0,2,0,0
2004,Jamaal Fudge,S,CLEM,30,36,66,2,-10,0,3,55,30,0,0,0,0
2004,Chad Price,CB,RICE,25,41,66,2,-13,0,2,45,30,1,0,0,0
2004,Teddy Piepkow,LB,BGSU,59,22,81,0,0,0,2,64,61,0,0,0,0
2004,Travis Williams,LB,AUB,45,35,80,2,-10,0,2,13,11,0,1,0,0
2004,Nik Moser,DB,ISU,26,54,80,0,0,0,3,30,30,1,1,0,0
2004,Richard Glover,LB,NMSU,46,34,80,0,0,0,0,0,0,0,3,0,0
2004,Kellen Pruitt,LB,SYR,40,40,80,2,-4,0,0,0,0,0,0,0,0
2004,O.C. Collins,DB,MEM,39,41,80,1,-9,0,2,23,22,0,0,0,0
2004,Aaron Francisco,S,BYU,42,38,80,1,-1,0,1,34,34,0,1,0,0
2004,Kai Parham,LB,UVA,53,27,80,1,-11,0,0,0,0,0,2,0,0
2004,Alvin Nnabuife,DB,SMU,40,40,80,0,0,0,1,53,53,1,1,0,0
2004,Ryan Gutierrez,S,CAL,29,50,79,0,0,0,1,15,15,0,2,0,0
2004,Jarrad Page,S,UCLA,33,46,79,0,0,0,3,20,10,0,2,0,0
2004,David Herron Jr.,LB,MSU,33,46,79,3,-20,0,0,0,0,0,0,0,0
2004,Justin Harrison,CB,ILL,40,39,79,0,0,0,1,72,72,0,0,0,0
2004,Doug Monaghan,S,CIN,42,37,79,0,-4,0,4,46,29,0,1,0,0
2004,Greg Blue,S,UGA,20,58,78,0,0,0,0,0,0,0,2,0,0
2004,Matt Muncy,LB,OHIO,35,43,78,5,-36,0,2,9,8,0,2,0,0
2004,Tony Franklin,CB,UVA,28,50,78,1,-8,0,1,0,0,0,1,0,0
2004,DeMeco Ryans,LB,ALA,41,37,78,0,0,0,1,0,0,0,2,0,0
2004,Morris Virgil-Winston,DB,ILL,34,44,78,0,0,0,2,31,31,0,0,0,0
2004,Jamaal Brimmer,DB,UNLV,31,47,78,1,-2,0,1,24,24,0,2,0,0
2004,Sean Lucas,CB,TULN,38,40,78,0,0,0,0,0,0,0,2,0,0
2004,Oshiomogho Atogwe,S,STAN,31,46,77,0,0,0,4,33,28,0,3,0,0
2004,Brandon Siler,LB,FLA,26,51,77,2,-19,0,0,0,0,0,0,0,0
2004,James Kinney,LB,MIZ,29,48,77,2,-17,0,0,0,0,0,0,0,0
2004,Mike Mohoric,LB,UNM,38,39,77,7,-50,0,0,0,0,0,1,0,0
2004,Bobby Blackshire,CB,TLSA,27,50,77,0,0,0,2,0,0,0,0,0,0
2004,Durrel Davis,S,TEM,39,38,77,0,0,0,0,0,0,0,1,0,0
2004,Wade Koehl,LB,HOU,52,25,77,1,-10,0,0,0,0,0,1,0,0
2004,Roman Harper,S,ALA,37,40,77,1,-16,0,3,26,26,0,0,0,0
2004,Adriel Hansbro,CB,NIU,26,51,77,1,-4,0,2,1,1,0,0,0,0
2004,Jerry Matson,LB,ORE,29,48,77,1,-10,0,0,0,0,0,0,0,0
2004,Robert Davis,LB,IDHO,33,43,76,1,-2,0,1,11,11,0,0,0,0
2004,Ricky Brown,LB,BC,28,48,76,0,0,0,0,0,0,0,2,0,0
2004,Jason Harmon,S,MSU,27,49,76,0,0,0,3,19,19,0,0,0,0
2004,Charles Clark,CB,MISS,33,43,76,0,0,0,0,0,0,0,0,0,0
2004,Brendan Dewan,LB,DUKE,46,30,76,0,-2,0,0,0,0,0,1,0,0
2004,Rufus Alexander,LB,OKLA,31,45,76,2,-17,0,1,5,5,0,3,0,0
2004,Lance Mitchell,LB,KU,32,44,76,1,-12,0,0,0,0,0,1,0,0
2004,Jonathan Goddard,DE,OSU,34,42,76,16,-106,0,1,0,0,1,3,0,0
2004,Mike Thomas,S,CMU,28,48,76,1,3,0,1,0,0,0,0,0,0
2004,Stephen Nicholas,LB,USF,41,53,94,0,0,0,0,0,0,0,0,0,0
2004,Michael LeDet,LB,TLSA,32,62,94,1,-13,0,4,43,21,0,0,0,0
2004,Moses Osemwegie,LB,VAN,48,46,94,1,-7,0,1,0,0,0,1,0,0
2004,John Fuller,LB,AKR,49,45,94,2,-17,0,0,0,0,0,1,0,0
2004,Eric Mahl,LB,KENT,55,39,94,2,-10,0,2,34,28,0,0,0,0
2004,Dominique Price,S,NW,51,42,93,1,-6,0,2,-2,0,0,0,0,0
2004,Alex Green,S,DUKE,40,53,93,1,-20,0,1,0,0,0,0,0,0
2004,Bobby Carpenter,LB,OSU,49,44,93,2,-16,0,2,13,9,0,0,0,0
2004,Will Derting,LB,WSU,39,54,93,3,-19,0,0,0,0,0,2,0,0
2004,Kevin Atkins,LB,MRSH,57,36,93,2,-5,0,1,12,12,0,1,0,0
2004,Dale Robinson,LB,ASU,44,48,92,3,-30,0,1,20,20,0,0,0,0
2004,James Butler,S,GT,35,57,92,0,0,0,2,8,8,0,1,0,0
2004,Jovon Burkes,LB,BGSU,60,32,92,1,-2,0,1,5,5,0,1,0,0
2004,Lance Everson,LB,HOU,52,40,92,0,0,0,1,0,0,0,0,0,0
2004,Keyvon Barbee,LB,EMU,61,31,92,0,-4,0,0,0,0,0,2,0,0
2004,Ray Smith,S,NIU,36,56,92,0,0,0,2,83,68,1,0,0,0
2004,George Hall,LB,PUR,44,48,92,1,-5,0,2,44,44,0,0,0,0
2004,Omar Gaither,LB,TENN,31,61,92,2,-9,0,2,20,20,0,1,0,0
2004,Clint Session,LB,PITT,45,46,91,0,-2,0,2,36,24,0,0,0,0
2004,Tommy Hackenbruck,LB,UTAH,45,46,91,3,-33,0,0,0,0,0,5,0,0
2004,Ahmad Brooks,LB,UVA,58,33,91,6,-55,0,2,8,8,0,0,0,0
2004,Jeremy McGown,CB,NAVY,58,33,91,0,0,0,0,0,0,0,0,0,0
2004,David Thomas,LB,TOL,48,43,91,0,0,0,0,0,0,0,1,0,0
2004,Matt McCoy,LB,SDSU,26,63,89,3,-30,0,0,0,0,0,1,0,0
2004,Fola Fashola,LB,UNM,49,40,89,7,-55,0,0,0,0,0,0,0,0
2004,Wesley Smith,S,MEM,49,40,89,0,0,0,1,15,15,0,0,0,0
2004,Thomas (Red) Keith,LB,CMU,52,37,89,0,0,0,0,0,0,0,1,0,0
2004,Leverne Johnson,LB,TROY,45,44,89,1,1,0,1,24,24,1,2,0,0
2004,Brian Iwuh,LB,COLO,38,50,88,2,-10,0,1,37,37,1,0,0,0
2004,James Hargrave III,LB,CONN,39,49,88,4,-26,0,1,0,0,0,1,0,0
2004,Derek Nicholson,LB,MD,50,38,88,3,-13,0,0,0,0,0,1,0,0
2004,Matt Griebel,S,NMSU,48,40,88,0,0,0,2,96,64,1,1,0,0
2004,Brodney Pool,S,OKLA,29,59,88,0,0,0,2,42,42,0,0,0,0
2004,Thaddaeus Washington,LB,COLO,52,35,87,1,-5,0,2,0,0,0,0,0,0
2004,Andy Avalos,LB,BYU,44,43,87,2,-12,0,2,92,92,1,1,0,0
2004,Justin Crooks,LB,TXST,35,52,87,2,-28,0,0,0,0,0,1,0,0
2004,Matt Sinclair,LB,ILL,47,40,87,4,-31,0,0,0,0,0,0,0,0
2004,Alex Peoples,DB,ARST,36,51,87,0,0,0,2,7,5,0,4,0,0
2004,Joe Miklos,DB,UNLV,42,45,87,3,-28,0,2,79,79,0,4,0,0
2004,Ernie Sims,LB,FSU,45,41,86,4,-30,0,0,0,0,0,1,0,0
2004,Kyle Smith,S,PUR,34,42,76,0,0,0,0,0,0,0,2,0,0
2004,Nigel Morris,CB,TOL,25,51,76,0,0,0,3,88,88,1,0,0,0
2004,Luis Castillo,DT,NW,44,31,75,1,-8,0,0,0,0,0,1,0,0
2004,Lionel Turner,LB,LSU,48,27,75,2,-17,0,0,0,0,0,0,0,0
2004,Zachary Baker,S,ECU,29,46,75,2,-6,0,5,34,27,0,0,0,0
2004,Jamar Flournoy,S,ECU,28,47,75,1,-5,0,0,0,0,0,1,0,0
2004,Brady Poppinga,DL,BYU,42,33,75,6,-44,0,0,0,0,0,1,0,0
2004,Dontez Sanders,LB,WIS,41,34,75,5,-33,0,1,2,2,0,0,0,0
2004,Adam Jones,DB,WVU,23,52,75,2,-14,0,3,51,28,0,0,0,0
2004,Erik Keys,S,BALL,34,41,75,1,-8,0,0,0,0,0,2,0,0
2004,Bryan Cummings,LB,BUFF,34,41,75,1,-1,0,0,0,0,0,1,0,0
2004,Brandon Archer,LB,KSU,40,35,75,0,-4,0,2,52,27,2,0,0,0
2004,Jon Sessler,LB,KENT,32,43,75,2,-15,0,1,4,4,0,1,0,0
2004,Byron Santiago,LB,LT,41,34,75,1,-13,0,1,16,16,0,2,0,0
2004,Chaz Williams,CB,ULM,30,45,75,1,-10,0,1,19,19,0,0,0,0
2004,Jordon Dizon,LB,COLO,31,43,74,1,-6,0,0,0,0,0,1,0,0
2004,Jerome Carter,DB,FSU,35,39,74,1,-2,0,1,3,3,0,1,0,0
2004,Channing Crowder,LB,FLA,32,42,74,2,-16,0,1,22,22,0,1,0,0
2004,Melila Purcell,DE,HAW,28,46,74,6,-49,0,0,0,0,0,1,0,0
2004,Brandon Hoyte,LB,ND,35,39,74,3,-18,0,0,0,0,0,3,0,0
2004,Brandon Johnson,LB,LOU,33,41,74,1,-8,0,2,49,47,0,0,0,0
2004,Jarvis Johnson,DB,RUTG,29,45,74,0,0,0,1,14,14,0,1,0,0
